CycleNumber,OA-10_10N_20mms_test9,OA-10_10N_20mms_test2,OA-10_20N_100mms_test3,OA-10_10N_100mms_test4,OA-10_20N_100mms_test7,OA-10_10N_100mms_test5,OA-10_20N_20mms_test12,OA-10_20N_100mms_test8,OA-10_10N_100mms_test6,OA-10_10N_20mms_test10,OA-10_20N_20mms_test11,OA-10_20N_20mms_test1,C20A_20N_10mms_test1,C20A_10N_10mms_test3,C20A_10N_100mms_test4,C20A_20N_100mms_test2,TOCN_20N_10mms_test1,TOCN_10N_100mms_test4,TOCN_10N_10mms_test3,TOCN_20N_100mms_test1,OA-20_20N_100mms_test3,OA-20_20N_20mms_test1,OA-20_10N_100mms_test4,OA-20_10N_20mms_test2,OA-20_20N_100mms_test7,OA-20_20N_20mms_test2,OA-20_10N_20mms_test6,OA-20_20N_100mms_test8,OA-20_10N_100mms_test4,OA-20_10N_100mms_test3,OA-20_20N_20mms_test1,OA-20_10N_20mms_test5,OA-0_20N_100mms_test7,OA-0_10N_20mms_test14,OA-0_20N_100mms_test13,OA-0_20N_100mms_test2,OA-0_20N_20mms_test11,OA-0_20N_20mms_test1,OA-0_20N_20mms_test5,OA-0_10N_100mms_test12,OA-0_10N_100mms_test8,OA-0_10N_100mms_test3,OA-0_10N_20mms_test6,OA-0_10N_20mms_test4,C20A_OA-2_20N_10mms_test1,C20A_OA-2_10N_10mms_test3,C20A_OA-2_10N_100mms_test4,C20A_OA-2_20N_100mms_test2,OA-1_10N_20mms_test11,OA-1_10N_100mms_test13,OA-1_10N_20mms_test10,OA-1_20N_100mms_test8,OA-1_10N_100mms_test12,OA-1_20N_20mms_test1,OA-1_10N_100mms_test4,OA-1_20N_20mms_test5,OA-1_20N_100mms_test3,OA-1_10N_20mms_test2,OA-1_20N_100mms_test7,OA-1_20N_20mms_test6
20,0.1374809627826458,0.1429849946789355,0.1541026673695243,0.13678734734769274,0.1466440937138543,0.16212179452024902,0.1182081336754163,0.11921832963490285,0.09372403012096577,0.09457869458272998,0.15484871461654415,0.14521336789092168,0.0807015811796879,0.06314207061562985,0.1637323220034843,0.19044364184937826,0.16806918753891384,0.11097720689702295,0.10294447982022481,0.1082792759934328,0.15005957146755478,0.12314210338046752,0.11338666628543005,0.14059913492020057,0.13817666206296092,0.14488888939785147,0.1719570926561452,0.13010310377463977,0.14302238698755748,0.1400553445854254,0.11702554806634215,0.12492272327246028,0.13342700945947283,0.15587438892485828,0.13360440866749923,0.09630347893545521,0.17062082389228367,0.1394164321710505,0.1301045892440064,0.13178457142297118,0.14495722122190058,0.15651554326532943,0.12586219430347795,0.15580162521493246,0.14513205080440386,0.051367384207181205,0.15739186936868144,0.15091977454677694,0.1386396134907176,0.20352551022030418,0.1838173113546174,0.1299265737370361,0.13682926774849494,0.11633916581812812,0.1376592941112652,0.1416486370401914,0.13794232550253543,0.09389411031812857,0.13322909669327293,0.1437980304430477
21,0.0937090480193318,0.15120134586247336,0.1495300068203493,0.11327252052643377,0.12300377738461767,0.17039164737094725,0.1095382909352428,0.12892760011035967,0.10011264348114088,0.12712546399041952,0.14903216925844648,0.1419402483462973,0.1516917375220049,0.03701889909560001,0.12114280727007468,0.18599903096046838,0.11508741567870549,0.11060356169646343,0.13890253349830425,0.12727695923213975,0.1473106234703675,0.11958035504653033,0.0972461990850132,0.12554080951544164,0.12381695849107045,0.14691142132387763,0.12210692463368181,0.14287841669088075,0.13952776832726546,0.18089982703263693,0.13973964232494432,0.13855371898257451,0.14083541477678638,0.18105632491889878,0.14436153360973317,0.11289030504390911,0.1521283420142777,0.14801316588472951,0.15311711909388853,0.17152525207667857,0.13784802748286232,0.12135261762556343,0.12904095273894647,0.15716028632462054,0.1398318191670232,0.13627268347245927,0.1372671258613447,0.14505519130866706,0.15904360970410736,0.21280904412479548,0.15729054189866107,0.12909361078773626,0.14923500887011704,0.11313092479636644,0.12702758539949693,0.13256202004580248,0.13633057604996354,0.1295131887049674,0.13799504397464604,0.15742546242712976
22,0.15464272470707602,0.15099508658701685,0.14365965852854595,0.19237957158887406,0.13869949868242737,0.13671689451942756,0.0993709453477751,0.14134826550220847,0.1177651721846132,0.08979674520351473,0.14529205981755458,0.12945831901743754,0.0841627565901684,0.04152985910562312,0.15064732860247013,0.16472493182244088,0.12419335599084916,0.1573437408776862,0.0950228741247283,0.13204968371536024,0.13197773100603272,0.11565918888038312,0.08386049947917748,0.18846472577751042,0.15282473410281658,0.124076824028035,0.15844092258687073,0.14040984694527447,0.11932144153721781,0.1407395159065495,0.12933173672870482,0.14617883729190054,0.12559836544632647,0.1448481123407205,0.14205369353794534,0.1134380373356207,0.1463756213150628,0.1691747996671034,0.13274205179573392,0.12593959116732611,0.10488268054930845,0.1487197779503331,0.13373652422216703,0.18078329007479002,0.13074045022522404,0.1288581716173185,0.12062804720717175,0.16398825138819648,0.17190425485858774,0.1332088861905251,0.16783321959257275,0.1324276830739028,0.11383372169842841,0.13064381943262196,0.15563688081588592,0.12892006168990625,0.1389114792577575,0.12589956603579092,0.13290686143113606,0.14070308413510618
23,0.13713329593018234,0.1098211989273596,0.14777038471256065,0.13428925087051252,0.1406434978434565,0.15702907363415064,0.10730497919835139,0.1286094005849106,0.12026167984163451,0.10006647219134066,0.167981451650362,0.11920704908593781,0.08782917998340946,0.21851335428591934,0.13434797230292367,0.1817868304631584,0.12808665646642342,0.08959931961496588,0.06486173149583664,0.12450281849681655,0.12496495654370225,0.10385030278906338,0.11469027345456079,0.11623113308774066,0.11771910297097443,0.13110622519110854,0.15188231518268266,0.1538606655838865,0.13405722293271571,0.1726886742458669,0.15691182034746542,0.1285173538990054,0.14416393112057638,0.14497627984463196,0.1281640302424027,0.11081212530908661,0.17720245205315063,0.16744319230470905,0.13061924976418887,0.10430786888564562,0.1602313939831226,0.11276167348138931,0.16466948008716065,0.16713437124432834,0.14269960312937416,0.12935630211044535,0.13517965172433405,0.12649046630972471,0.1458056943022955,0.08803687482674526,0.13772249577740361,0.12219287473000504,0.1437718098728771,0.10037353634031289,0.1257117739925558,0.13067312223252442,0.13203725644498565,0.11606498127689094,0.14183624050017507,0.13230536059999945
24,0.16458690345773458,0.1341205859515057,0.1357348333785465,0.14921199329866125,0.13926987032685487,0.16507957415718302,0.11935850364451935,0.13846526734180337,0.0836514155135822,0.11749606827046215,0.15445808577154632,0.15621362787083434,0.1160110354478464,0.0650199277625232,0.14337503932440307,0.18309059368331881,0.09049142488516351,0.111157528260127,0.08279014118773184,0.1024984436446866,0.12651341917422076,0.13307066859206595,0.08344685057783444,0.13768904918218286,0.1545839793316948,0.1353697524191051,0.1426712219750427,0.13385979056459768,0.11842951911292504,0.16177917356010704,0.15101243948583104,0.1281001770746347,0.15794299533997092,0.13732084168503578,0.1338742373372368,0.12191836764437364,0.14945721424813058,0.15923702616847843,0.15521801253574274,0.1286904434915247,0.13564238358290828,0.1703075303488157,0.17260816673761267,0.1421500395329455,0.13960783892928913,0.2110690934846979,0.15402492630302886,0.13935558876766593,0.13202764256195587,0.15623951976087083,0.15701746168340444,0.12778840442739053,0.12849692358172632,0.11526463227630579,0.15778609775881913,0.14400506361864865,0.12816801304495212,0.1388238179155155,0.13350513714586743,0.13882929924092094
25,0.12824223795285386,0.1255587619041808,0.132802197004621,0.16361079573907664,0.14989533630564356,0.11229199981806381,0.11851035704620931,0.12736050617035433,0.08780451850867999,0.11472236904868637,0.15555529545285984,0.11781737802016624,0.0952460937192368,0.1816430678866206,0.13271749006040925,0.18664870430132346,0.12236447244323109,0.12258115384438642,0.2037175540014095,0.12270511917909399,0.1289439135017657,0.11151936093960502,0.07785075293587702,0.1330107279748605,0.15719002141716953,0.1235177331691574,0.1301824403652508,0.13132543779534817,0.14150225651457904,0.1638223412822996,0.13641003609633962,0.14564793798040832,0.11785419350928066,0.1377369409204228,0.1434656771463783,0.1093586044757713,0.15297620846696933,0.1633806363811005,0.13880185625058364,0.1435017182804949,0.14177370329691255,0.14290450015472841,0.15468943772548752,0.1649338865639678,0.11990949100014475,0.1305530924255754,0.0969640253739646,0.14475398718831783,0.16611241682585012,0.1380450409805511,0.15530443568853675,0.11341737150481726,0.14867613761493395,0.11691801951841574,0.13016456171131002,0.13057029614998789,0.13455320769869514,0.1289120156951461,0.1398214621402868,0.1414811384854298
26,0.13492402829927588,0.11804791973479319,0.12481077649005456,0.10700473015728144,0.132484130477665,0.12458426433624926,0.10231200264403192,0.12422444537027927,0.10185562720917891,0.10746061324650283,0.15306166440049757,0.14097853725667145,0.1439403991235299,0.16102985243120635,0.17004595516883425,0.18735128094521,0.12636770155640997,0.1730677275196087,0.14350249401088888,0.12575858908487303,0.13974387243500375,0.12129156032672925,0.10264745828366753,0.11518787236013725,0.13452166892895875,0.11100318349382494,0.15602443486853246,0.12497843067803849,0.1641497276230349,0.1416314747688405,0.1393662571935311,0.16701998569215562,0.14112838548169326,0.15352965693957665,0.15173077726630943,0.10722351474969204,0.16859935195351267,0.14389230852747295,0.15940456527638616,0.1533443180152137,0.14669940127572073,0.1369208234276151,0.14687162054788305,0.17909961882390224,0.114309228637474,0.17468753603350376,0.12945825526441526,0.13096728008408312,0.120838071402216,0.18393159512641027,0.18545692252363705,0.13873224308585858,0.14616561810981962,0.12000278472542734,0.13965012435435156,0.13436353894362105,0.1438665666844271,0.13300491210603674,0.12939831490436318,0.14131611386249862
27,0.13549213681441172,0.1421717682483588,0.133715213442503,0.1251948734659108,0.1564680185502104,0.17251640956444997,0.10526767355806538,0.1395906927332157,0.09922207343067516,0.10191682976172563,0.16049673439477063,0.14633171283558363,0.12659794801929233,0.11416862430143004,0.15415099014190506,0.19013815333000714,0.17509735231630946,0.15909987321555255,0.09318471170511942,0.131043622518241,0.1474407792165908,0.14635494113050976,0.10910165877416486,0.16042444390166125,0.15355043228750714,0.12542361963944912,0.1863958472020973,0.13441699644523797,0.14481505160705221,0.14530815251506946,0.13838301113268928,0.13872936973880023,0.1287509327450872,0.134131336563571,0.13950788603507536,0.12465007508769706,0.15375437821089172,0.13707161778556562,0.17077167977094262,0.1289625755090552,0.17662012984659506,0.15676036915191927,0.17538720665969265,0.17116326486487624,0.1099262803157931,0.0829961256312121,0.15143606982165575,0.13592605811257494,0.0965429330916898,0.08595777241296536,0.12593837132733268,0.15183970497737598,0.13415331632651403,0.12636559773876824,0.14105784566697643,0.14069157769974738,0.14546197949712347,0.13903281593156866,0.1333570747632543,0.14333011363154627
28,0.10812152704857635,0.14972026320323623,0.13153492381311285,0.1587287331776942,0.13439441580470823,0.18166633585873807,0.09775029847730057,0.14104582961001713,0.09112236487045165,0.09664734611286277,0.15581558061135226,0.12968907705220079,0.11229372046430326,0.16785635008564687,0.10852628767101025,0.1722227281628481,0.1606168315008178,0.1522406506499959,0.08720996609282108,0.13516109668745108,0.1466914465573675,0.11341669661967294,0.08477984434108067,0.1069002129043243,0.1372791139374711,0.12877124918881291,0.14554113702966404,0.13885286489505547,0.13834018394788475,0.16743391938000143,0.13064091673338643,0.13303638915716123,0.12510125954452497,0.15356936631623194,0.1557666530327712,0.12333987680786739,0.17257976429119876,0.15161104822182303,0.15232767445878787,0.11778965135056213,0.14449386707624204,0.1502724141912408,0.16914938047493974,0.14451421165634423,0.07278460944424918,0.15024305657989862,0.152953169627913,0.1347089358275881,0.12085396802669267,0.17112409208666182,0.16107122061162002,0.1322319545342045,0.12175563947744268,0.10889206437851108,0.13311274452520855,0.15535433243676716,0.14549664013866317,0.13639168185925507,0.1226410057090545,0.14322268951272776
29,0.15501425333524801,0.13965288943914,0.12360676023226838,0.13194725072376284,0.11422544627102721,0.1361188418631418,0.09087823290454339,0.13441350228435947,0.05630664247880539,0.09015304790236417,0.1438990488762929,0.11487713013671616,0.15137429764361834,0.12160455399122544,0.1702607417668859,0.18903814929221696,0.12344014338670796,0.11439084736771213,0.06185282280981731,0.13796323886833559,0.12662536709827626,0.12253934764988056,0.07348657175507456,0.1078102049721037,0.11429880812548127,0.13145529773519032,0.14684855959945323,0.13481870253308256,0.1280992657634439,0.13864214307918976,0.14778806513561163,0.1332194629561083,0.1343520994219276,0.17442235933203773,0.14279920086434103,0.11507562746967359,0.16620813665435447,0.16024189468285094,0.14524390974190082,0.1423681403308167,0.12222102967611938,0.1371057284209733,0.16407384358996796,0.1628648016806367,0.11702006475933274,0.20218217925162882,0.15595570379235288,0.1510508105665011,0.15871310487204152,0.1616812545891329,0.13625609132490527,0.12472818061216948,0.1717463964910785,0.11431294883867416,0.1579601381483326,0.12401551399931575,0.13501705552890772,0.1087184838994888,0.13180041753921987,0.1379586087561617
30,0.12815859260541648,0.1534127561389551,0.11303264681064493,0.13230018038631558,0.13176345790355265,0.12399163377626721,0.10341864447020874,0.12495432679225721,0.1031810721653658,0.1196382679520405,0.1326322611731258,0.14393763266789553,0.10902841938874765,0.19430819672610108,0.129832875742957,0.19324452559833202,0.10320786717963021,0.14404438386613524,0.12675372234289214,0.126365348112352,0.13562983281221633,0.1315890545495224,0.0829212314857278,0.16266042517226284,0.15665685943018987,0.12654618542332535,0.16515160694061354,0.1326801013790282,0.12924582695490755,0.12280558494139715,0.13236788571569186,0.13528902718837574,0.12899297931475243,0.13271554762458632,0.144221844444858,0.12358533666416965,0.15528314883108435,0.14267689147605722,0.14711389047813359,0.1505246307451463,0.16488008505161864,0.15650878541393348,0.15240245089036428,0.15883008887882505,0.08795605600308161,0.13105209583541766,0.11535989350086304,0.1447842711280628,0.1556274791676688,0.15817541799991924,0.16396847820126675,0.15532021860642836,0.14013488666106014,0.12380285525857393,0.13162161086588303,0.14253456673768686,0.1322588430952404,0.1447442717187569,0.12881450128553634,0.1325149872684483
31,0.12564109002455814,0.15053334345455222,0.13498016523938608,0.11383961320186814,0.13058179707683834,0.13097608871159327,0.11276646012920419,0.1391508784383448,0.09285406088569402,0.09289333950712049,0.1547756674653878,0.1513382142626152,0.1565195348401576,0.12309803799227108,0.12912495270044508,0.20003237546171337,0.13397532124756736,0.16141312500136282,0.1946378150918902,0.12817984843737715,0.1351291764885269,0.11880298544194894,0.06948226993275058,0.11641301419482653,0.14701716775180987,0.11850893421448147,0.15202741922766538,0.11879179386720375,0.13916239270264888,0.12162724638865102,0.14060311032694328,0.12703606041217155,0.12301802648693633,0.15561682778858021,0.1439450111176702,0.12631637177327082,0.15178396477410153,0.14564008063436892,0.1414595155473935,0.1391032372369799,0.14988666747260568,0.1487220577259135,0.18451426009082608,0.12194726168931574,0.11438072286344175,0.12221687110343267,0.13574311930198574,0.15264593491941272,0.14907088082581904,0.13667816325802443,0.12934532128654735,0.1437038335050078,0.14912057209621526,0.11697784964498387,0.14330416430445006,0.126997679014952,0.1268490316583733,0.15218277302797997,0.1377713460364626,0.14516612375758903
32,0.1567747374015533,0.12890966614049967,0.12027552399368809,0.1366026384690194,0.14298851677871524,0.15925711896953543,0.09071387599075179,0.12261892403274718,0.08115889914136591,0.12044035000719082,0.15034559248794557,0.13995220195101515,0.08132055148918563,0.1132492765820108,0.1309873903955808,0.1832680035659655,0.09780981173735866,0.09125118069314656,0.10298024892569525,0.12022494367845052,0.12317650041873657,0.11550086021599444,0.06994925076168207,0.1013888742715325,0.13331077787063592,0.1152464337998951,0.1424234403517722,0.13716181264748206,0.13283611470202766,0.15534764009974325,0.13022547676705695,0.15534842517819042,0.12939423253135238,0.16972413608245338,0.143702418694458,0.13043476298035092,0.16187806631302934,0.1552892416046779,0.17029197904942237,0.152469791173948,0.12972279092956612,0.1306745115681079,0.19347989604370355,0.18682415925064827,0.09182869532031829,0.19711815516504197,0.123537108592696,0.13592769255660334,0.17276884086975025,0.15073907492712613,0.16511423070992362,0.11058843378186553,0.11521009145428408,0.13271271239732432,0.1317929045015656,0.15476716174730593,0.1348640562338322,0.12812010599366405,0.13663835689362247,0.1680543094670852
33,0.15299289485622342,0.15799362725038624,0.1267450905616009,0.13596937604134876,0.12397445514552165,0.11759879434561343,0.11420736769978757,0.1289439855062675,0.0931228874891175,0.09717894449213964,0.14996967420887178,0.132287759784804,0.11603141227514577,0.0820099868159996,0.09737588923281547,0.17699232017283956,0.14060833375795853,0.1360439481920187,0.19552552215093394,0.12282436314731908,0.12981865328209652,0.13067660665841246,0.08000172499750649,0.1253303463090116,0.12379525948491313,0.11792594405522058,0.1436143167824136,0.13812692888127975,0.13219738291232655,0.12980027780415934,0.13987294002656162,0.11081376388628049,0.14037238215333409,0.15720265333532135,0.15462785365703907,0.12292622567060861,0.15490098993973192,0.14923535445724678,0.15516658783088877,0.14881825434636844,0.14015507553731932,0.13821334939567886,0.1292814162671964,0.1609402820781076,0.11552437342809237,0.21011014909167577,0.14258360875132506,0.13315806446700218,0.16342818972983347,0.13949459299187716,0.16302483232741571,0.12082216481631676,0.110819964257708,0.12178236493811578,0.12619992121287463,0.13019798718326572,0.14135009666434617,0.13020609631517224,0.12132581336855387,0.14379471750493988
34,0.16398026574220906,0.14829257855663125,0.12302663695386319,0.1587460381686585,0.13038229276690622,0.11165855667637398,0.10409211301654227,0.1622397482549917,0.09967651312604879,0.12342580306966296,0.14966973977511333,0.156135545987326,0.119703957237118,0.0974152178878359,0.1310381265796759,0.17032555347115996,0.15311447703033745,0.16128153520584534,0.04982128057010547,0.12586965816648138,0.1337308462583129,0.12158550286824849,0.11637517098643459,0.12193027201530422,0.12550597131858524,0.13761901852268307,0.1432370391180349,0.13321138257092813,0.12674802772714577,0.17096533505395484,0.14288609913196956,0.13153733341308396,0.14775443663170826,0.15027759064505455,0.1544381306412762,0.12988610717055718,0.16177846799273085,0.1645485257101517,0.17715303969694135,0.1266613189861442,0.16855289396329098,0.190110193179439,0.1692304053487442,0.15770339893229188,0.13739028933889516,0.15862172824240106,0.12922517386106663,0.11720525541402566,0.18216342029625893,0.11052012509989198,0.13537683932825142,0.11791220959274605,0.13414779641902014,0.13365400665063404,0.150052813128177,0.16005891598057342,0.14152949238009457,0.125182873534945,0.12881416804186707,0.1347024764930363
35,0.13073128554421207,0.1339487487277254,0.1227163386410381,0.11035143285271067,0.1324157911396039,0.11770411326792694,0.08396053718393956,0.12414236899240769,0.10781276348860767,0.1220679477087566,0.15962035947637587,0.15220565702404454,0.13670918054408598,0.2173837233165581,0.14340087470380658,0.17346328870193664,0.14919124710110998,0.13707323097952526,0.06915595220134768,0.1316097129971659,0.1433456738126589,0.12033157114756503,0.10734653533631912,0.11438608305743858,0.1285100439525516,0.1300306163357438,0.16159908938705086,0.13537118073084514,0.15288703951690974,0.1499241104635014,0.15316023022998104,0.13093351051765365,0.12306801893948444,0.160690928315921,0.13953950890558475,0.11891690243537753,0.1525333475432044,0.143843111777971,0.13756423170596893,0.16424523659598278,0.11670323037334288,0.13947868961005577,0.18667091001041816,0.14608860285482408,0.12404586323096575,0.21395891659321042,0.11763734307851394,0.1338295581192371,0.1643928298185607,0.17940095736077227,0.16447239514517775,0.12246755658594716,0.16268898475267135,0.11421236473806506,0.12368083595774447,0.14798624303106156,0.12616692209774966,0.1647881156770924,0.13366421055937688,0.15358420428646832
36,0.1581260342654827,0.1367793708900925,0.13306857284509896,0.14838329909930625,0.12600953681442809,0.13596754255556776,0.11669130450213717,0.1515814608827587,0.1018002580724076,0.09507998904036122,0.15147555656527342,0.14454488960726822,0.1094125867540676,0.2099124003053298,0.1113570692409786,0.19890323784949224,0.1399623560276773,0.14983755268236154,0.047906662233293235,0.12201882152348043,0.12271238357095732,0.13093335443206175,0.0859517618601675,0.11521386790094826,0.13179153933223034,0.12167509856665493,0.1323203867733602,0.13183698136673497,0.09854311829406426,0.12897250643823543,0.12183963915542363,0.159778041456485,0.14066411815672608,0.16840642343712167,0.14864709332549264,0.12768638002911664,0.17698941402734172,0.13907416573539866,0.16049983127934486,0.13459510990280835,0.14505690353947742,0.13923503190923978,0.1519403143803902,0.1700515429949462,0.14279950628095803,0.15518611456581144,0.13942249782799795,0.15023819376425449,0.1570069082957571,0.12413918796718568,0.11829368896962404,0.12636412806775307,0.110288901416745,0.13742171858592675,0.16765855818117673,0.15217387897945103,0.13723177980438156,0.14749183909102,0.13308065974903407,0.13899780259880318
